story,url,read
考機師嗎？你需要的資源都在這！,https://flyfttw.com/%e8%80%83%e6%a9%9f%e5%b8%ab%e4%bd%a0%e9%9c%80%e8%a6%81%e7%9a%84%e8%b3%87%e6%ba%90%e9%83%bd%e5%9c%a8%e9%80%99/,False
航空時事新聞雙周報 2024年6月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b46%e6%9c%88-%e4%b8%8a/,False
滿足七大條件 你也有機會月薪20萬！,https://flyfttw.com/%e6%bb%bf%e8%b6%b3%e4%b8%83%e5%a4%a7%e6%a2%9d%e4%bb%b6%e4%bd%a0%e4%b9%9f%e6%9c%89%e6%a9%9f%e6%9c%83%e6%9c%88%e8%96%aa20%e8%90%ac/,False
培訓機師考試必知— 潛質測驗全攻略 / 維也納科目大公開！高分技巧？,https://flyfttw.com/%e6%bd%9b%e8%b3%aa%e6%b8%ac%e9%a9%97%e5%85%a8%e6%94%bb%e7%95%a5/,False
FTTW教官真心話 Part.—6 自訓有比較輕鬆嗎？想得太簡單了啦～,https://flyfttw.com/%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1part6/,False
培訓機師小學堂 EP②②— 極光,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82ep22%e6%a5%b5%e5%85%89/,False
航空時事新聞雙周報 2024年6月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b46%e6%9c%88-%e4%b8%8b/,False
姊姊妹妹飛起來！女性機師的職涯與優勢,https://flyfttw.com/%e5%a7%8a%e5%a7%8a%e5%a6%b9%e5%a6%b9%e9%a3%9b%e8%b5%b7%e4%be%86%ef%bc%81%e5%a5%b3%e6%80%a7%e6%a9%9f%e5%b8%ab%e7%9a%84%e8%81%b7%e6%b6%af%e8%88%87%e5%84%aa%e5%8b%a2/,False
｜培訓機師小試身手 – 華航心理衡鑑圖像記憶｜,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%bf%83%e7%90%86%e8%a1%a1%e9%91%91%e5%9c%96%e5%83%8f%e8%a8%98%e6%86%b6/,False
｜考機師需要有汽車駕照嗎？｜,https://flyfttw.com/%e8%80%83%e6%a9%9f%e5%b8%ab%e9%9c%80%e8%a6%81%e6%9c%89%e6%b1%bd%e8%bb%8a%e9%a7%95%e7%85%a7%e5%97%8e/,False
航空時事新聞雙周報 2024年7月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b47%e6%9c%88-%e4%b8%8a/,False
【八月實現飛行夢，給爸爸最好的禮物！】,https://flyfttw.com/%e5%85%ab%e6%9c%88%e5%af%a6%e7%8f%be%e9%a3%9b%e8%a1%8c%e5%a4%a2%e7%b5%a6%e7%88%b8%e7%88%b8%e6%9c%80%e5%a5%bd%e7%9a%84%e7%a6%ae%e7%89%a9/,False
【有近視👀可以考機師嗎？】,https://flyfttw.com/%e3%80%90%e6%9c%89%e8%bf%91%e8%a6%96%f0%9f%91%80%e5%8f%af%e4%bb%a5%e8%80%83%e6%a9%9f%e5%b8%ab%e5%97%8e%ef%bc%9f%e3%80%91/,False
培訓機師小學堂 EP②③ — 一架飛機起飛需要花費多少人力,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82ep23%e4%b8%80%e6%9e%b6%e9%a3%9b%e6%a9%9f%e8%b5%b7%e9%a3%9b%e9%9c%80%e8%a6%81%e8%8a%b1%e8%b2%bb/,False
